subject,object,maxClinicalTrialPhase
CHEMBL443684,EFO_0000095,3.0
CHEMBL443684,EFO_0000702,3.0
CHEMBL443684,EFO_0000403,3.0
CHEMBL443684,EFO_0000222,3.0
CHEMBL443684,EFO_0001642,3.0
CHEMBL443684,EFO_0003060,3.0
CHEMBL443684,MONDO_0004992,3.0
CHEMBL443684,EFO_0002430,3.0
CHEMBL4437054,EFO_1001413,3.0
CHEMBL4437054,EFO_0000544,3.0
CHEMBL4437054,EFO_0001421,3.0
CHEMBL4438249,EFO_0000616,2.0
CHEMBL4438249,EFO_0000574,2.0
CHEMBL4438249,MONDO_0018906,2.0
CHEMBL4438269,EFO_0000763,2.0
CHEMBL4439321,EFO_0000565,1.0
CHEMBL444172,EFO_0000565,3.0
CHEMBL444172,EFO_0000198,3.0
CHEMBL44426,MONDO_0007254,2.0
CHEMBL4442620,EFO_0003060,2.0
CHEMBL4442620,EFO_0000616,2.0
CHEMBL4442620,EFO_0000702,2.0
CHEMBL444478,EFO_0004194,2.0
CHEMBL4444976,EFO_0000685,2.0
CHEMBL444633,EFO_1000049,4.0
CHEMBL444633,EFO_0000544,4.0
CHEMBL444633,MONDO_0002041,4.0
CHEMBL444633,EFO_0009429,4.0
CHEMBL444633,EFO_0000384,4.0
CHEMBL444633,EFO_0003102,4.0
CHEMBL444633,EFO_0000764,4.0
CHEMBL444633,EFO_0007386,4.0
CHEMBL444633,EFO_0000180,4.0
CHEMBL444633,MONDO_0018076,4.0
CHEMBL4446357,EFO_0000616,2.0
CHEMBL4446357,MONDO_0002158,2.0
CHEMBL4446357,MONDO_0008170,2.0
CHEMBL4446357,EFO_0006861,2.0
CHEMBL4446378,EFO_0001378,1.0
CHEMBL4446378,EFO_0000222,1.0
CHEMBL4446782,EFO_0001073,3.0
CHEMBL4446782,HP_0003074,3.0
CHEMBL4446782,MONDO_0005148,3.0
CHEMBL444814,MONDO_0020290,3.0
CHEMBL444814,EFO_0004610,3.0
CHEMBL444814,MONDO_0005148,3.0
CHEMBL444814,MONDO_0002070,3.0
CHEMBL444814,EFO_0009686,3.0
CHEMBL444814,MONDO_0011382,3.0
CHEMBL444814,MONDO_0004979,3.0
CHEMBL444814,MONDO_0004992,3.0
CHEMBL444814,EFO_0000537,3.0
CHEMBL444814,MONDO_0019091,3.0
CHEMBL444814,Orphanet_550,3.0
CHEMBL444814,EFO_0001645,3.0
CHEMBL444814,EFO_0004265,3.0
CHEMBL444814,EFO_0003876,3.0
CHEMBL444814,EFO_0007454,3.0
CHEMBL444814,MONDO_0007172,3.0
CHEMBL444929,MONDO_0008315,3.0
CHEMBL444929,MONDO_0008170,3.0
CHEMBL444929,EFO_0009606,3.0
CHEMBL444929,EFO_0001365,3.0
CHEMBL444929,EFO_0003770,3.0
CHEMBL445,MONDO_0002009,4.0
CHEMBL445,EFO_0005230,4.0
CHEMBL445,EFO_1000948,4.0
CHEMBL445,EFO_0003948,4.0
CHEMBL445,EFO_0000676,4.0
CHEMBL445,MONDO_0005090,4.0
CHEMBL445,EFO_0008533,4.0
CHEMBL445,EFO_0005279,4.0
CHEMBL445,EFO_0008524,4.0
CHEMBL445,HP_0000726,4.0
CHEMBL445,EFO_0000555,4.0
CHEMBL445,MONDO_0002050,4.0
CHEMBL445,EFO_0003768,4.0
CHEMBL445,EFO_0000274,4.0
CHEMBL445472,EFO_0000764,1.0
CHEMBL4456085,MONDO_0004992,1.0
CHEMBL4457723,EFO_0005762,2.0
CHEMBL445813,EFO_0000616,2.0
CHEMBL445813,EFO_0001378,2.0
CHEMBL445813,EFO_1001469,2.0
CHEMBL445813,EFO_0000574,2.0
CHEMBL445813,EFO_0000095,2.0
CHEMBL4459585,EFO_1000710,2.0
CHEMBL4459585,EFO_0000729,2.0
CHEMBL4459585,EFO_0003767,2.0
CHEMBL4459585,EFO_0000676,2.0
CHEMBL446,EFO_0000771,4.0
CHEMBL446061,HP_0200042,4.0
CHEMBL4461070,EFO_0000616,2.0
CHEMBL446143,EFO_0002939,3.0
CHEMBL446143,HP_0006554,3.0
CHEMBL446143,EFO_0004198,3.0
CHEMBL446143,EFO_0001422,3.0
CHEMBL446143,MONDO_0005147,3.0
CHEMBL446143,EFO_0000621,3.0
CHEMBL446143,MONDO_0011628,3.0
CHEMBL446143,HP_0001298,3.0
CHEMBL4462530,MONDO_0004992,2.0
CHEMBL446452,EFO_0000673,3.0
CHEMBL446452,MONDO_0002974,3.0
CHEMBL446452,MONDO_0007254,3.0
CHEMBL44657,EFO_0005235,4.0
CHEMBL44657,EFO_0008524,4.0
CHEMBL44657,EFO_0000191,4.0
CHEMBL44657,EFO_0000094,4.0
CHEMBL44657,EFO_0009441,4.0
CHEMBL44657,EFO_0003811,4.0
CHEMBL44657,MONDO_0002158,4.0
CHEMBL44657,MONDO_0004992,4.0
CHEMBL44657,MONDO_0001475,4.0
CHEMBL44657,MONDO_0015760,4.0
CHEMBL44657,EFO_1000437,4.0
CHEMBL44657,MONDO_0016717,4.0
CHEMBL44657,EFO_0000502,4.0
CHEMBL44657,EFO_0000621,4.0
CHEMBL44657,EFO_0003025,4.0
CHEMBL44657,EFO_0000221,4.0
CHEMBL44657,EFO_1000564,4.0
CHEMBL44657,MONDO_0002601,4.0
CHEMBL44657,EFO_0005952,4.0
CHEMBL44657,EFO_0004281,4.0
CHEMBL44657,MONDO_0013730,4.0
CHEMBL44657,EFO_0000209,4.0
CHEMBL44657,MONDO_0006058,4.0
CHEMBL44657,EFO_0000637,4.0
CHEMBL44657,EFO_0000223,4.0
CHEMBL44657,EFO_0003802,4.0
CHEMBL44657,EFO_0000211,4.0
CHEMBL44657,MONDO_0021657,4.0
CHEMBL44657,MONDO_0019472,4.0
CHEMBL44657,EFO_0006475,4.0
CHEMBL44657,EFO_0000180,4.0
CHEMBL44657,MONDO_0001056,4.0
CHEMBL44657,MONDO_0021193,4.0
CHEMBL44657,EFO_0004289,4.0
CHEMBL44657,MONDO_0002367,4.0
CHEMBL44657,EFO_0000616,4.0
CHEMBL44657,MONDO_0005575,4.0
CHEMBL44657,EFO_1001052,4.0
CHEMBL44657,EFO_0000558,4.0
CHEMBL44657,EFO_0000174,4.0
CHEMBL44657,MONDO_0018906,4.0
CHEMBL44657,MONDO_0008380,4.0
CHEMBL44657,EFO_0004256,4.0
CHEMBL44657,EFO_1000574,4.0
CHEMBL44657,EFO_0000702,4.0
CHEMBL44657,MONDO_0008170,4.0
CHEMBL44657,EFO_0000095,4.0
CHEMBL44657,EFO_0000632,4.0
CHEMBL44657,EFO_0000313,4.0
CHEMBL44657,MONDO_0020077,4.0
CHEMBL44657,EFO_0000248,4.0
CHEMBL44657,MONDO_0009348,4.0
CHEMBL44657,EFO_0000630,4.0
CHEMBL44657,EFO_1001469,4.0
CHEMBL44657,EFO_0000198,4.0
CHEMBL44657,EFO_0000220,4.0
CHEMBL44657,EFO_1001365,4.0
CHEMBL44657,HP_0001871,4.0
CHEMBL44657,MONDO_0003478,4.0
CHEMBL44657,MONDO_0003001,4.0
CHEMBL44657,EFO_0000519,4.0
CHEMBL44657,EFO_1001465,4.0
CHEMBL44657,EFO_0007362,4.0
CHEMBL44657,EFO_0003032,4.0
CHEMBL44657,EFO_0003060,4.0
CHEMBL44657,MONDO_0002087,4.0
CHEMBL44657,EFO_1001383,4.0
CHEMBL44657,EFO_1001968,4.0
CHEMBL44657,EFO_1000581,4.0
CHEMBL44657,EFO_0003027,4.0
CHEMBL44657,MONDO_0016691,4.0
CHEMBL44657,EFO_0004251,4.0
CHEMBL44657,MONDO_0003751,4.0
CHEMBL44657,EFO_0003028,4.0
CHEMBL44657,EFO_0007416,4.0
CHEMBL44657,MONDO_0015540,4.0
CHEMBL44657,EFO_0000437,4.0
CHEMBL44657,MONDO_0024503,4.0
CHEMBL44657,EFO_0000309,4.0
CHEMBL44657,EFO_0007498,4.0
CHEMBL44657,MONDO_0044917,4.0
CHEMBL44657,EFO_1000292,4.0
CHEMBL44657,EFO_0000339,4.0
CHEMBL44657,EFO_0003833,4.0
CHEMBL44657,MONDO_0002730,4.0
CHEMBL44657,MONDO_0004095,4.0
CHEMBL44657,MONDO_0000870,4.0
CHEMBL44657,MONDO_0019004,4.0
CHEMBL44657,EFO_0000514,4.0
CHEMBL44657,EFO_0000691,4.0
CHEMBL44657,EFO_1000415,4.0
CHEMBL44657,MONDO_0000873,4.0
CHEMBL44657,EFO_0002626,4.0
CHEMBL44657,EFO_0001061,4.0
CHEMBL44657,EFO_0004991,4.0
CHEMBL44657,EFO_0002618,4.0
CHEMBL44657,MONDO_0015564,4.0
CHEMBL44657,EFO_0000182,4.0
CHEMBL44657,MONDO_0016700,4.0
CHEMBL44657,EFO_0009538,4.0
CHEMBL44657,EFO_0003029,4.0
CHEMBL44657,EFO_0004599,4.0
CHEMBL44657,EFO_1001779,4.0
CHEMBL44657,EFO_0000222,4.0
CHEMBL44657,MONDO_0002120,4.0
CHEMBL44657,EFO_1000026,4.0
CHEMBL44657,MONDO_0001657,4.0
CHEMBL44657,MONDO_0100096,4.0
CHEMBL44657,MONDO_0044881,4.0
CHEMBL44657,MONDO_0008903,4.0
CHEMBL44657,EFO_0009254,4.0
CHEMBL44657,MONDO_0007254,4.0
CHEMBL44657,EFO_1000796,4.0
CHEMBL44657,EFO_0003929,4.0
CHEMBL44657,EFO_0000565,4.0
CHEMBL44657,EFO_0000218,4.0
CHEMBL44657,EFO_0000183,4.0
CHEMBL44657,MONDO_0018944,4.0
CHEMBL44657,EFO_1000028,4.0
CHEMBL44657,MONDO_0021364,4.0
CHEMBL44657,EFO_0005088,4.0
CHEMBL44657,EFO_1001471,4.0
CHEMBL44657,EFO_0000574,4.0
CHEMBL44657,EFO_0002939,4.0
CHEMBL44657,EFO_0001378,4.0
CHEMBL44657,EFO_0005543,4.0
CHEMBL44657,EFO_0002499,4.0
CHEMBL44657,EFO_0002918,4.0
CHEMBL44657,EFO_0000571,4.0
CHEMBL44657,EFO_0000403,4.0
CHEMBL44657,MONDO_0019471,4.0
CHEMBL44657,EFO_0002501,4.0
CHEMBL44657,EFO_0002428,4.0
CHEMBL44657,EFO_0000765,4.0
CHEMBL44657,EFO_0000708,4.0
CHEMBL44657,EFO_1000158,4.0
CHEMBL44657,MONDO_0008315,4.0
CHEMBL44657,EFO_0000096,4.0
CHEMBL4466233,MONDO_0007254,2.0
CHEMBL4466233,EFO_0000616,2.0
CHEMBL446785,EFO_0004616,3.0
CHEMBL4468777,EFO_0007517,1.0
CHEMBL4468815,EFO_1001413,3.0
CHEMBL4469414,EFO_0000616,2.0
CHEMBL4469414,MONDO_0007254,2.0
CHEMBL4471306,EFO_0003060,2.0
CHEMBL4471306,EFO_0000616,2.0
CHEMBL4471306,MONDO_0005184,2.0
CHEMBL4471306,EFO_0000196,2.0
CHEMBL4471306,EFO_0000673,2.0
CHEMBL4471306,EFO_1000359,2.0
CHEMBL4471306,MONDO_0004992,2.0
CHEMBL4472508,MONDO_0004992,1.0
CHEMBL4472508,EFO_0003060,1.0
CHEMBL4475199,MONDO_0002279,1.0
CHEMBL4475463,MONDO_0007254,3.0
CHEMBL4475463,EFO_0003968,3.0
CHEMBL4475463,EFO_0005537,3.0
CHEMBL4475463,EFO_0003869,3.0
CHEMBL4475481,EFO_0000763,2.0
CHEMBL447629,EFO_0000616,4.0
CHEMBL447664,MONDO_0005180,2.0
CHEMBL447686,EFO_1000158,2.0
CHEMBL447686,EFO_0001378,2.0
CHEMBL447686,EFO_0000095,2.0
CHEMBL447686,EFO_1001465,2.0
CHEMBL447686,EFO_1000796,2.0
CHEMBL447686,EFO_0000702,2.0
CHEMBL447868,EFO_0000198,4.0
CHEMBL447868,EFO_0000565,4.0
CHEMBL447868,HP_0001945,4.0
CHEMBL447868,EFO_0003843,4.0
CHEMBL447868,EFO_0004251,4.0
CHEMBL447878,EFO_0008572,2.0
CHEMBL447955,HP_0000989,3.0
CHEMBL447955,EFO_1000690,3.0
CHEMBL448,EFO_0003890,4.0
CHEMBL448,EFO_0008526,4.0
CHEMBL448,EFO_0004698,4.0
CHEMBL448,EFO_0003777,4.0
CHEMBL448,MONDO_0043510,4.0
CHEMBL448343,EFO_0003948,2.0
CHEMBL4483575,MONDO_0005301,3.0
CHEMBL4483575,EFO_0001421,3.0
CHEMBL4483575,MONDO_0005271,3.0
CHEMBL4483575,EFO_0005531,3.0
CHEMBL448570,EFO_0000400,2.0
CHEMBL44875,EFO_1001888,2.0
CHEMBL44884,EFO_0000765,4.0
CHEMBL44884,EFO_0009429,4.0
CHEMBL44884,EFO_0007386,4.0
CHEMBL44884,EFO_0000764,4.0
CHEMBL44884,EFO_1000049,4.0
CHEMBL44884,MONDO_0018076,4.0
CHEMBL44884,EFO_1000811,4.0
CHEMBL44884,MONDO_0019338,4.0
CHEMBL44884,MONDO_0021108,4.0
CHEMBL44884,EFO_0007381,4.0
CHEMBL449062,HP_0001397,2.0
CHEMBL449062,EFO_0009869,2.0
CHEMBL449158,EFO_0000403,2.0
CHEMBL449158,EFO_0004289,2.0
CHEMBL449158,EFO_0000198,2.0
CHEMBL449158,EFO_0000565,2.0
CHEMBL449158,MONDO_0018906,2.0
CHEMBL449158,EFO_0000309,2.0
CHEMBL449158,EFO_0000574,2.0
CHEMBL449158,MONDO_0002367,2.0
CHEMBL449158,MONDO_0002974,2.0
CHEMBL449158,EFO_0001378,2.0
CHEMBL449158,EFO_1001469,2.0
CHEMBL449158,MONDO_0001056,2.0
CHEMBL449158,EFO_0006859,2.0
CHEMBL449158,MONDO_0008315,2.0
CHEMBL449158,EFO_0000681,2.0
CHEMBL449158,MONDO_0000873,2.0
CHEMBL449158,MONDO_0008170,2.0
CHEMBL449158,MONDO_0004975,2.0
CHEMBL449158,EFO_0000616,2.0
CHEMBL449158,EFO_1001951,2.0
CHEMBL449158,EFO_0000764,2.0
CHEMBL449158,EFO_1001365,2.0
CHEMBL449158,MONDO_0007254,2.0
CHEMBL449158,EFO_0000222,2.0
CHEMBL449158,MONDO_0008903,2.0
CHEMBL449317,EFO_0000685,3.0
CHEMBL449317,EFO_0003882,3.0
CHEMBL449782,MONDO_0100096,2.0
CHEMBL45,EFO_0003843,4.0
CHEMBL45,EFO_0000195,4.0
CHEMBL45,EFO_0000555,4.0
CHEMBL45,MONDO_0001134,4.0
CHEMBL45,HP_0001919,4.0
CHEMBL45,MONDO_0100096,4.0
CHEMBL45,EFO_0000589,4.0
CHEMBL45,EFO_0000616,4.0
CHEMBL45,MONDO_0005090,4.0
CHEMBL45,EFO_0005800,4.0
CHEMBL45,EFO_0005687,4.0
CHEMBL45,EFO_0003888,4.0
CHEMBL45,EFO_0000729,4.0
CHEMBL45,EFO_0002496,4.0
CHEMBL45,EFO_0000546,4.0
CHEMBL45,HP_0000303,4.0
CHEMBL45,HP_0100806,4.0
CHEMBL45,EFO_0003758,4.0
CHEMBL45,EFO_1000824,4.0
CHEMBL45,EFO_0000275,4.0
CHEMBL45,HP_0012378,4.0
CHEMBL45,EFO_0003918,4.0
CHEMBL45,EFO_0000280,4.0
CHEMBL45,MONDO_0002050,4.0
CHEMBL45,EFO_0002687,4.0
CHEMBL45,HP_0040187,4.0
CHEMBL45,EFO_0000474,4.0
CHEMBL45,EFO_0003756,4.0
CHEMBL45,EFO_0008583,4.0
CHEMBL45,MP_0001914,4.0
CHEMBL45,EFO_1001216,4.0
CHEMBL45,EFO_0000701,4.0
CHEMBL45,MONDO_0002009,4.0
CHEMBL45,EFO_1001904,4.0
CHEMBL45,EFO_0008568,4.0
CHEMBL45,HP_0100543,4.0
CHEMBL45,EFO_0000649,4.0
CHEMBL45,EFO_0009267,4.0
CHEMBL45,EFO_0006859,4.0
CHEMBL45,EFO_0003948,4.0
CHEMBL45,EFO_0003928,4.0
CHEMBL45,EFO_1001121,4.0
CHEMBL45,EFO_0009516,4.0
CHEMBL45,EFO_0005230,4.0
CHEMBL45,MONDO_0024290,4.0
CHEMBL45,HP_0000726,4.0
CHEMBL45,MONDO_0005277,4.0
CHEMBL45,MONDO_0043510,4.0
CHEMBL45,EFO_0000756,4.0
CHEMBL45,EFO_0000274,4.0
CHEMBL45,HP_0031217,4.0
CHEMBL45,EFO_0003929,4.0
CHEMBL45,EFO_0001666,4.0
CHEMBL45,MONDO_0005180,4.0
CHEMBL45,HP_0000938,4.0
CHEMBL45,EFO_0005547,4.0
CHEMBL45,EFO_0004698,4.0
CHEMBL45,EFO_0000400,4.0
CHEMBL45,EFO_0000712,4.0
CHEMBL45,EFO_0003958,4.0
CHEMBL45,MONDO_0021698,4.0
CHEMBL45,MONDO_0004992,4.0
CHEMBL45,MONDO_0005301,4.0
CHEMBL45,EFO_0009579,4.0
CHEMBL45,EFO_0000199,4.0
CHEMBL45,EFO_0003060,4.0
CHEMBL45,MONDO_0002635,4.0
CHEMBL45,MONDO_0007254,4.0
CHEMBL45,MONDO_0005299,4.0
CHEMBL45,EFO_0000537,4.0
CHEMBL450,EFO_0000474,4.0
CHEMBL45024,EFO_0003948,-1.0
CHEMBL45024,HP_0004398,-1.0
CHEMBL45029,EFO_0000474,4.0
CHEMBL450449,EFO_0000588,4.0
CHEMBL450449,EFO_0003893,4.0
CHEMBL450449,EFO_0000095,4.0
CHEMBL450449,EFO_0000770,4.0
CHEMBL450449,MONDO_0002087,4.0
CHEMBL450449,Orphanet_145,4.0
CHEMBL450449,MONDO_0002158,4.0
CHEMBL450449,EFO_0003769,4.0
CHEMBL450449,EFO_0000613,4.0
CHEMBL450449,MONDO_0008170,4.0
CHEMBL450449,EFO_0001075,4.0
CHEMBL450449,EFO_0003869,4.0
CHEMBL450449,EFO_1001968,4.0
CHEMBL450449,MONDO_0016642,4.0
CHEMBL450449,EFO_0000564,4.0
CHEMBL450449,EFO_0000174,4.0
CHEMBL450449,EFO_1001041,4.0
CHEMBL450449,EFO_0003085,4.0
CHEMBL450449,EFO_0000569,4.0
CHEMBL450449,EFO_0002618,4.0
CHEMBL450449,EFO_1000541,4.0
CHEMBL450449,MONDO_0008315,4.0
CHEMBL450449,MONDO_0018364,4.0
CHEMBL450449,EFO_0000691,4.0
CHEMBL450449,MONDO_0004992,4.0
CHEMBL450449,EFO_0000616,4.0
CHEMBL450656,EFO_0004269,2.0
CHEMBL450940,HP_0001657,2.0
CHEMBL450940,EFO_0001065,2.0
CHEMBL450940,EFO_0000384,2.0
CHEMBL451,EFO_0005230,4.0
CHEMBL451,EFO_0006788,4.0
CHEMBL451,MONDO_0007079,4.0
CHEMBL451,EFO_0004777,4.0
CHEMBL451,MONDO_0002009,4.0
CHEMBL4514636,EFO_0000182,2.0
CHEMBL4514636,EFO_0000616,2.0
CHEMBL451770,EFO_0002615,2.0
CHEMBL4518483,MONDO_0005148,2.0
CHEMBL4518483,EFO_0003095,2.0
CHEMBL4518483,EFO_0001421,2.0
CHEMBL4518483,EFO_0001073,2.0
CHEMBL451887,EFO_1001051,4.0
CHEMBL451887,MONDO_0004992,4.0
CHEMBL451887,MONDO_0002120,4.0
CHEMBL451887,EFO_1000785,4.0
CHEMBL451887,MONDO_0018906,4.0
CHEMBL451887,MONDO_0008315,4.0
CHEMBL451887,EFO_0001378,4.0
CHEMBL451887,EFO_0000574,4.0
CHEMBL451887,EFO_0000616,4.0
CHEMBL451887,EFO_0000095,4.0
CHEMBL451887,EFO_0000220,4.0
CHEMBL451887,MONDO_0002367,4.0
CHEMBL451887,EFO_0000702,4.0
CHEMBL451887,EFO_0000096,4.0
CHEMBL451887,EFO_0005952,4.0
CHEMBL451887,EFO_1001469,4.0
CHEMBL451887,EFO_0000183,4.0
CHEMBL451887,EFO_0000222,4.0
CHEMBL451887,EFO_0006475,4.0
CHEMBL451887,EFO_0006738,4.0
CHEMBL451887,EFO_0000211,4.0
CHEMBL451887,MONDO_0001023,4.0
CHEMBL451887,MONDO_0017816,4.0
CHEMBL451887,EFO_0000565,4.0
CHEMBL451887,MONDO_0020547,4.0
CHEMBL451887,EFO_0000403,4.0
CHEMBL451887,EFO_1001875,4.0
CHEMBL451887,EFO_0009441,4.0
CHEMBL4519121,MONDO_0004975,1.0
CHEMBL4519121,MONDO_0005180,1.0
CHEMBL451930,MONDO_0008315,3.0
CHEMBL451930,EFO_0000616,3.0
CHEMBL451930,MONDO_0044903,3.0
CHEMBL451930,EFO_0000574,3.0
CHEMBL451930,EFO_0003085,3.0
CHEMBL451930,EFO_0001378,3.0
CHEMBL451930,MONDO_0100096,3.0
CHEMBL452,EFO_0000474,4.0
CHEMBL452,EFO_0003843,4.0
CHEMBL452,EFO_0004262,4.0
CHEMBL452,EFO_0005230,4.0
CHEMBL452,HP_0001250,4.0
CHEMBL452,EFO_0008526,4.0
CHEMBL452,EFO_1000850,4.0
CHEMBL452,EFO_0007262,4.0
CHEMBL452,MONDO_0002050,4.0
CHEMBL452,MONDO_0005090,4.0
CHEMBL452,EFO_0007191,4.0
CHEMBL452,HP_0000726,4.0
CHEMBL452,EFO_0005762,4.0
CHEMBL452,EFO_0007462,4.0
CHEMBL452,EFO_1000924,4.0
CHEMBL452076,EFO_0000319,3.0
CHEMBL452076,EFO_1001496,3.0
CHEMBL452076,EFO_0000537,3.0
CHEMBL4521078,MONDO_0013730,1.0
CHEMBL4521078,EFO_0004599,1.0
CHEMBL452231,EFO_0000616,4.0
CHEMBL452231,EFO_0000220,4.0
CHEMBL452231,EFO_0000565,4.0
CHEMBL452231,EFO_0000574,4.0
CHEMBL4525964,EFO_0004220,3.0
CHEMBL4525964,EFO_0000544,3.0
CHEMBL4525964,EFO_0003047,3.0
CHEMBL4526356,MONDO_0007254,1.0
CHEMBL452715,EFO_1000158,2.0
CHEMBL4529465,MONDO_0018076,1.0
CHEMBL453,EFO_0000771,4.0
CHEMBL453,EFO_1001888,4.0
CHEMBL453,EFO_0003102,4.0
CHEMBL45305,EFO_0004280,2.0
CHEMBL4533605,EFO_1001141,3.0
CHEMBL4533605,EFO_0000771,3.0
CHEMBL453514,EFO_0000771,4.0
CHEMBL453514,EFO_0007220,4.0
CHEMBL4535757,EFO_0000571,4.0
CHEMBL4535757,EFO_0003060,4.0
CHEMBL4535757,MONDO_0008903,4.0
CHEMBL4535757,EFO_0001075,4.0
CHEMBL4535757,EFO_1001512,4.0
CHEMBL4535757,EFO_0001421,4.0
CHEMBL4535757,EFO_1000251,4.0
CHEMBL4535757,EFO_0002618,4.0
CHEMBL4535757,EFO_0000365,4.0
CHEMBL4535757,EFO_0000616,4.0
CHEMBL454,MONDO_0005277,4.0
CHEMBL4540843,MONDO_0005147,2.0
CHEMBL4541964,MONDO_0002039,3.0
CHEMBL4541964,MONDO_0004975,3.0
CHEMBL4541964,MONDO_0010383,3.0
CHEMBL454446,HP_0011110,4.0
CHEMBL454446,EFO_0003103,4.0
CHEMBL454446,MONDO_0002258,4.0
CHEMBL454446,EFO_0000544,4.0
CHEMBL454446,EFO_0006505,4.0
CHEMBL4544478,EFO_0000616,2.0
CHEMBL454801,EFO_1000899,3.0
CHEMBL454801,MONDO_0000437,3.0
CHEMBL454801,EFO_0000668,3.0
CHEMBL454801,EFO_1000653,3.0
CHEMBL454801,EFO_0002609,3.0
CHEMBL454801,MONDO_0004985,3.0
CHEMBL454801,EFO_0001645,3.0
CHEMBL454801,EFO_1000690,3.0
CHEMBL454801,EFO_0000546,3.0
CHEMBL454801,MONDO_0044970,3.0
CHEMBL454801,MONDO_0008300,3.0
CHEMBL454801,MONDO_0005147,3.0
CHEMBL454801,EFO_0000707,3.0
CHEMBL454801,EFO_0000319,3.0
CHEMBL454801,EFO_0004540,3.0
CHEMBL454801,EFO_0004278,3.0
CHEMBL454801,EFO_0004193,3.0
CHEMBL454801,EFO_0003144,3.0
CHEMBL454801,EFO_1001249,3.0
CHEMBL454801,MONDO_0007254,3.0
CHEMBL454801,MONDO_0100096,3.0
CHEMBL454801,MONDO_0005180,3.0
CHEMBL454801,EFO_1001373,3.0
CHEMBL454801,EFO_1001465,3.0
CHEMBL454801,EFO_0000182,3.0
CHEMBL454801,EFO_0000519,3.0
CHEMBL454801,EFO_0000660,3.0
CHEMBL454801,EFO_0009492,3.0
CHEMBL454801,MONDO_0007739,3.0
CHEMBL454801,MONDO_0015626,3.0
CHEMBL454801,MONDO_0002050,3.0
CHEMBL454801,EFO_0003884,3.0
CHEMBL454801,EFO_0008517,3.0
CHEMBL454801,MONDO_0019037,3.0
CHEMBL454801,MONDO_0004976,3.0
CHEMBL454801,HP_0100806,3.0
CHEMBL454801,EFO_0002618,3.0
CHEMBL454801,MONDO_0010679,3.0
CHEMBL454950,HP_0001945,4.0
CHEMBL454950,EFO_0000574,4.0
CHEMBL454950,EFO_0000544,4.0
CHEMBL454950,EFO_1001444,4.0
CHEMBL454950,MONDO_0021201,4.0
CHEMBL454950,EFO_0004607,4.0
CHEMBL454950,EFO_0009516,4.0
CHEMBL454950,EFO_0007410,4.0
CHEMBL454950,EFO_0003102,4.0
CHEMBL4549658,EFO_0003095,2.0
CHEMBL455,EFO_0003894,4.0
CHEMBL455,MP_0001845,4.0
CHEMBL455,EFO_0000544,4.0
CHEMBL455,EFO_0003102,4.0
CHEMBL455,EFO_1001888,4.0
CHEMBL455,EFO_0009450,4.0
CHEMBL455136,EFO_0004698,3.0
CHEMBL455186,EFO_0001642,4.0
CHEMBL455186,EFO_0005952,4.0
CHEMBL455186,MONDO_0008170,4.0
CHEMBL455186,MONDO_0009833,4.0
CHEMBL455186,MONDO_0000159,4.0
CHEMBL455186,EFO_0000198,4.0
CHEMBL455186,EFO_0000616,4.0
CHEMBL455186,EFO_0000708,4.0
CHEMBL455186,EFO_0000222,4.0
CHEMBL455186,EFO_0000183,4.0
CHEMBL455186,EFO_0000756,4.0
CHEMBL455186,EFO_0000220,4.0
CHEMBL455186,EFO_0001378,4.0
CHEMBL455186,EFO_0003060,4.0
CHEMBL455186,HP_0012410,4.0
CHEMBL455186,EFO_0000174,4.0
CHEMBL455186,MONDO_0013730,4.0
CHEMBL455186,MONDO_0100244,4.0
CHEMBL455461,EFO_0003106,2.0
CHEMBL455491,EFO_0007191,1.0
CHEMBL4558324,MONDO_0021117,3.0
CHEMBL4558324,EFO_0001421,3.0
CHEMBL4558324,EFO_0003060,3.0
CHEMBL4558324,MONDO_0004992,3.0
CHEMBL4558324,EFO_0000616,3.0
CHEMBL4558324,MONDO_0008903,3.0
CHEMBL4558527,MONDO_0004979,2.0
CHEMBL4559134,EFO_0000501,4.0
CHEMBL4559134,EFO_0003060,4.0
CHEMBL4559134,EFO_0001421,4.0
CHEMBL4559134,MONDO_0015277,4.0
CHEMBL4559134,EFO_0000616,4.0
CHEMBL4559134,EFO_0003841,4.0
CHEMBL4559134,MONDO_0004992,4.0
CHEMBL4559134,HP_0000083,4.0
CHEMBL4559134,EFO_0000641,4.0
CHEMBL4559134,MONDO_0002108,4.0
CHEMBL455917,EFO_0005774,4.0
CHEMBL455917,EFO_0005230,4.0
CHEMBL455917,HP_0000726,4.0
CHEMBL455917,MONDO_0002050,4.0
CHEMBL455917,MONDO_0005090,4.0
CHEMBL456,EFO_1001134,4.0
CHEMBL456,MONDO_0001187,4.0
CHEMBL456,EFO_0004255,4.0
CHEMBL456,EFO_0000319,4.0
CHEMBL456,EFO_0009690,4.0
CHEMBL456,MONDO_0005041,4.0
CHEMBL456,EFO_0001422,4.0
CHEMBL456,EFO_0000373,4.0
CHEMBL456341,EFO_0000398,3.0
CHEMBL456341,EFO_0000404,3.0
CHEMBL456341,MONDO_0007915,3.0
CHEMBL456341,MONDO_0009061,3.0
CHEMBL4563522,MONDO_0015183,3.0
CHEMBL4563522,EFO_0001421,3.0
CHEMBL4563522,EFO_0003884,3.0
CHEMBL4563522,MONDO_0013730,3.0
CHEMBL4567446,EFO_0003095,2.0
